the_geom,cartodb_id,segment_id,drive_on_right,oneway,level,tile_id,id,original_edges,best_frc,count_vals,count_vals_density
0103000020E61000000100000029000000419DD6B171695940A89E87412E80084047153F6071695940F0761D473F8008402EDFA2EC70695940E1E4E933598008407060E42F706959405F998AD3868008409DA0DF1C6F695940D96EE00ADD80084016EDFD946E69594017321958388108401C17789D6E6959408B40FC389581084045BDFA356F6959406C97CD1BF0810840117FA958706959406A2A6B824582084026A558FA716959407D66A92492820840F606FB0A74695940EDD19C10D3820840B6F43F7676695940B42193C70583084001145B2479695940A4B89E5628830840DF80EEFA7B6959401F16C36939830840B2330EDE7E6959403293055938830840F1B352B181695940A8E5E12E258308401F89F0588469594021EAE2A700830840B9ACC9BA8669594043AF632BCC820840F87A6EBF88695940BC0EC0BD89820840904204538A69594014B47CEC3B8208403B0B31D98A695940C7A69A7D1B820840014BBA3F8B695940C56D6D1906820840EA0EF5D78B6959402E33C415E38108403B52B3948C695940B039ECF5B2810840CC00E7988D6959404DA37D055C810840542921118E695940002CB85F00810840EB07C3F88D6959409FDB3A8AA38008403C5BBC508D695940058D501649800840462D821F8C695940C118D77DF47F0840814CCF708A6959401FF80C01A97F084076E630558869594008CA9586697F0840F9B263E1856959405D5AF07E387F084007F2872D836959400DED76CC177F084010133454806959409AE4D5B0087F084094246F717D6959408B20AFC00B7F08404E199DA17A6959402AB2E3DD207F0840367B670078695940F01BBC38477F08402448ADA77569594021BCE3577D7F0840436D84AE7369594022DFE826C17F084036A956287269594081D5B20A10800840419DD6B171695940A89E87412E800840,9173,308700791520,0,0,0,2140,9200,0/2140/39197,primary,1,2.68241010727666e-05
0103000020E61000000100000023000000F2C643FF71695940C90E75DB1A8008405546A40C7169594052A1799872800840A374E5A67069594066019598CE800840534EF0D170695940AFA5AE522B810840C3641D8C71695940641A883685810840472345CE7269594019AFCBCFD8810840D331068C74695940A29408E822820840CE403FB47669594050104EA660820840E98FB73179695940CCD02EAB8F820840D6B5EFEB7B695940EECA1828AE820840ECA212C87E69594006F71BF1BA820840739BFDA981695940D70C7188B58208408B0455758469594041DA4E239E8208404B609B0E8769594041AADEA77582084080C03F5C8969594073DE63A43D8208403A4B99478B695940BAC3ED3FF8810840D026C6BD8C695940B6372A25A88108405D25B67E8D695940359E9AA473810840843A55718E695940C9269AE71B8108400FAC13D78E695940072786E7BF800840468C08AC8E695940FA0F762D63800840B554DBF18D69594010E7A64909800840779FB3AF8C695940DCCF6CB0B57F0840B0C3F2F18A695940702A37986B7F0840D409BAC988695940E797F5D92D7F0840ED25424C8669594063D014D5FE7E0840AE710A928369594086DD2658E07E084032ECE7B5806959408F5D1C8FD37E08402842FDD37D69594088B0BDF7D87E08403303A6087B6959405177D55CF07E084076A75F6F7869594005F53BD8187F0840B11DBB21766959402139AFDB507F08409C4661367469594019132140967F0840D10734C072695940E641E45AE67F0840F2C643FF71695940C90E75DB1A800840,8953,300177965792,0,0,0,2140,8946,0/2140/35180,primary,1,2.97528599731505e-05
0103000020E610000001000000230000005D25B67E8D695940359E9AA473810840843A55718E695940C9269AE71B8108400FAC13D78E695940072786E7BF800840468C08AC8E695940FA0F762D63800840B554DBF18D69594010E7A64909800840779FB3AF8C695940DCCF6CB0B57F0840B0C3F2F18A695940702A37986B7F0840D409BAC988695940E797F5D92D7F0840ED25424C8669594063D014D5FE7E0840AE710A928369594086DD2658E07E084032ECE7B5806959408F5D1C8FD37E08402842FDD37D69594088B0BDF7D87E08403303A6087B6959405177D55CF07E084076A75F6F7869594005F53BD8187F0840B11DBB21766959402139AFDB507F08409C4661367469594019132140967F0840D10734C072695940E641E45AE67F0840F2C643FF71695940C90E75DB1A8008405546A40C7169594052A1799872800840A374E5A67069594066019598CE800840534EF0D170695940AFA5AE522B810840C3641D8C71695940641A883685810840472345CE7269594019AFCBCFD8810840D331068C74695940A29408E822820840CE403FB47669594050104EA660820840E98FB73179695940CCD02EAB8F820840D6B5EFEB7B695940EECA1828AE820840ECA212C87E69594006F71BF1BA820840739BFDA981695940D70C7188B58208408B0455758469594041DA4E239E8208404B609B0E8769594041AADEA77582084080C03F5C8969594073DE63A43D8208403A4B99478B695940BAC3ED3FF8810840D026C6BD8C695940B6372A25A88108405D25B67E8D695940359E9AA473810840,9174,308734345952,0,0,0,2140,9201,0/2140/39198,primary,1,2.97528599731505e-05
0103000020E61000000100000032000000CCB939A58E695940120E166230810840909305978E69594054429DC029810840A1CCAD6E8E695940467C5839118108402B8F126D8E6959404C6EA04010810840E7E15C558E69594073EDDFFC01810840EE5BCE4B8E695940412DF02BF580084035F9CF3B8E69594089C5AB5BE3800840C905B4F88D6959400D45F07BA3800840E57297508D6959409273AA0849800840D3C9481F8C6959400FC35B71F47F084087A283708A6959409B3137F6A87F084054DED55488695940DC2AD07D697F084040CCFCE085695940CD2E9178387F08400D21192D8369594076E4BCC8177F0840069AC15380695940C1A8E5AF087F0840A869FD707D695940E8EC91C20B7F08405E7B30A17A69594019F986E2207F0840D2260400786959402B3DF23F477F0840800E57A775695940A0C565617D7F0840A69E3EAE736959400B475932C17F084063F42328726959406312A117108008403DE70424716959404EA0110967800840D68BE0AB706959403E7953AFC2800840EBDA54C470695940D908C2841F810840C8271AFE706959407C423F81568108402D71CE1471695940777F00F474810840B4450254716959401C712D9FA981084028724F9671695940C7FEF582D1810840BBF36CD471695940A69F1B47F78108404CEEFB0772695940FEE78F88128208402C09E646726959404D1E72E72F820840895F477172695940E7416D36428208409169BFD17269594020BD77F668820840E2BA85F273695940ACCA3A77BE820840CC6C7E92756959403360173F0B8308404430ADA177695940B9ECAF5A4C8308407B9DCF0B7A695940E5697D497F830840FF8324B97C695940A7DE6C16A2830840F39D558F7F695940A8EA206BB383084001AB7A72826959407FE9199DB2830840F4FD2B46856959405B3F43B49F830840AEEF99EE87695940D75BA56A7B830840407A9E518A69594073753F25478308405B78BE578C69594009574FE60483084042A610ED8D6959405B3B8E39B7820840BC8301028F695940E924251B618208400990EC8B8F6959402D194FDA058208406CFC84858F695940DC26CAF8A88108407BCF09EF8E6959405B8557084E810840CCB939A58E695940120E166230810840,9210,308801454816,0,1,0,2140,9203,0/2140/39202,primary,1,2.38480745313341e-05
0103000020E6100000010000003100000056EA051B7B6959404AE26431C6830840FE4CE2337B69594046AE3B18CA8308401628BFB78B695940C9540E59EA8508408150C72E8C6959402923A5EDF6850840B65FA7998C695940E0A0C52005860840CD7D20D88F695940BF2E51C05F860840A8FBDF119069594058620BED6586084080235FD2936959402ECD768DCA86084022F7C53596695940E32FB9C0FE8608405A2578DE98695940D83224F62287084029034DB29B695940460980C935870840998873959E695940DA80988136870840DAF9836BA16959403EFA5A1725870840D55A9718A469594086EA1B3602870840D3EF5982A66959406F3C0135CF860840A73E0E91A8695940185CD2098E860840389C7630AA695940ADACAF3541860840D64C9C50AB69594070206FACEB8508406D906CE6AB695940675890B790850840AA9125ECAB6959401B0EE6D5338508409C088F61AB6959409DEA3299D8840840A763FC4BAA695940A9150C8382840840BE6118B6A869594093EF5AE23484084069217CAFA6695940384AD1B2F283084001811C0CA3695940487E711F91830840ABC09C5FA0695940D9A0B56D46830840FFB0FF6390695940AF5DD9B63781084069BD28628D695940809F655AD08008404D44EA108D695940A15356C7C58008407E0220508B6959408D297D268D800840A001B51589695940EFDFB71352800840DF74898A866959409898631F26800840EB81A3C783695940ED10ECF90A800840388E2DE880695940CCF461AE01800840FCFE6A087E695940DD7537980A800840A12CA2447B6959408C96BC5F25800840FD3806B878695940AEBE7DFD50800840B078AB7B76695940CE7663C48B8008403CB890A5746959406EB42F72D380084021D8C647736959407B81B64525810840E010BF6F726959406164F7197E81084097B3C6257269594036F00C85DA810840547CB56C726959409224C2F936820840E599D14173695940223783EA8F820840557EEA9C74695940090652ECE18208407170A97076695940C74D66D82983084045952D0878695940BD3C01445D830840849020FD7A6959407B815FE5C283084056EA051B7B6959404AE26431C6830840,3375,109521683168,0,1,0,2140,3264,"0/2140/42530, 0/2140/27961, 0/2140/35177",primary,1,1.17332484033866e-05
0103000020E6100000010000002900000020170716E2695940CDCF672C09E10840927DC395C369594021A083B984DE084011A11E2FC3695940B72B258C7CDE084094C5708E9269594013E399CBBFDA08407A0513F58F6959400ECE7D5497DA0840ACC3AA298D695940818BFFF37FDA0840B41BB6478A69594019781A907ADA084083FE906B876959405B5CD65D87DA084067345EB184695940C4A43DDFA5DA08400A91F23382695940D77934E8D4DA08408AFCCC0B80695940361D01AA12DB08408476254E7E695940031A14C55CDB0840E6551C0C7D6959406A5B6160B0DB08404ACB11527C6959400D7964450ADC08409C1F2C277C6959409599BCFF66DC0840F25C118D7C6959407CF328FFC2DC0840C815D77F7D695940458F97BA1ADD084049EA28F67E6959403163EDD26ADD0840D350A4E18069594042973134B0DD0840B31A662F83695940669DD533E8DD08408CFE429CB36959407E2857F8A0E10840CEADA008D2695940B08476C623E408409DD6C746D26959407509CFCB28E408403BC6B5E7E46959406BF8C2CBA1E50840261BF57CE7695940BCCD4250CBE50840A688F545EA6959408678D3D2E3E5084098915027ED695940447C5462EAE508400B22B004F0695940B5733BBEDEE508403355E5C1F26959405FF10E59C1E50840A0B9FD43F569594069B7FF5393E50840E56B4C72F76959409B97CB7356E508408FD75C37F9695940F154570F0DE508404ECAC581FA69594021B5AAF8B9E40840D1BCD444FB6959409930316160E4084052BC0A79FB695940F93B50BA03E408402D28661CFB6959403D348893A7E30840206E7632FA695940A0256D774FE30840270339C4F86959404E05D0C8FEE20840B5F1C0DFF6695940FF186FA1B8E208406063AC97F4695940EE3E75B37FE2084020170716E2695940CDCF672C09E10840,8270,276991853280,0,1,0,2140,8255,0/2140/28989,trunk,1,5.31949680559507e-06
0103000020E6100000010000003400000062135A4D90695940CD17ABDD056B0840AC4C7BE994695940A129A4862F6B084040F97AE8966959404540DE23456B08404C90237699695940383CC5116D6B084019F4D780A0695940AD9F5CA5E46B08405B646795A0695940434DE5FFE56B0840E5093A94A86959403D982CC06B6C0840930F4A42AB695940FD4FFA518E6C084002BDD618AE69594057680D689F6C0840FA4CF4FBB0695940E7604E5A9E6C0840FA5B3BCFB3695940047B1B338B6C08406058E076B669594081A5E2AE666C08404FF5C4D8B86959408FA4E334326C08401D1E79DDBA6959402DB761C9EF6B0840758A2171BC6959401B90CCF9A16B0840B1163B84BD69594040D4A3C34B6B0840D75E330CBE695940322B0C77F06A0840FABED003BE695940394B3796936A0840F4B9656BBD69594006A7DFB2386A0840FDCCCD48BC695940094E2B4BE369084066CF33A7BA695940FE6E4FA7966908407515A496B8695940598446B955690840368F6E2BB669594025CED6FF226908408E24E936AE6959400328CCEB9D680840C08F19FFA6695940DB8C2C5A23680840B95B698FA6695940746E393D1C680840F3B378F0A2695940A19BB49DE3670840F57DDC32A169594016A6F0B0CC670840FDDB63F49D695940F3C75790A967084019DAC7969D6959405F1550DAA6670840680B4A3D9D695940F4CCEF76A2670840A43301BC97695940DB4DFFB670670840F242D92F97695940CEB999966D670840E91DB8A79669594030E8FA5B68670840FD93ABC5926959402EF53F3C4F670840F92A39E68F69594094E118EF45670840A79E77068D695940389B50D74E670840853DAD428A6959403E0B479D69670840BD380DB687695940A4EB973995670840F60CAC7985695940DDEB39FFCF670840DAC588A383695940EA71FBAB17680840CB97B445826959405EC7BA7E69680840A720A16D81695940BE1C7F52C268084081249C23816959404BCE67BD1E6908408EDB7D6A81695940CB9441327B6908402AF58C3F82695940223E7723D46908406663999A83695940972D0626266A0840A6E74C6E85695940BABD1E136E6A0840DE47AEA887695940B6AF2527A96A08409821D2338A6959402D9DE51CD56A08401F8FB2F68C695940F8E3E443F06A084062135A4D90695940CD17ABDD056B0840,4101,134519735008,0,1,0,2140,4009,"0/2140/42628, 0/2140/38532, 0/2140/38544",trunk,1,1.28627612498704e-05
0103000020E610000001000000260000003C1ED680F4695940CD5CC07B68E2084065C615C2F26959402A4586A336E208401AC87F00DA695940D5DAD043DDDF0840033CC889D7695940CA5413D3ACDF08402DE5F9D3D4695940D4F9B9C68CDF0840055CBEF9D169594087D90E5A7EDF08401F962517CF695940A894FA1A82DF0840C5D39148CC6959403F3790E497DF0840B263A0A9C9695940A16978E0BEDF084006F81954C7695940AD062E8FF5DF08400CFDF45EC56959406612BBD639E0084054B173DDC3695940FD15651789E0084093AD66DEC269594001827D45E0E008407A249B6BC2695940312358073CE108406E747A89C2695940DCE440D698E10840FEBFDE36C3695940369D2C21F3E108404A381E6DC4695940D798CF6F47E208403FAA4C20C669594078B0C08492E20840F9C9B03FC8695940F50E597DD1E208401C2A2712E0695940B696122C14E5084001008B20E2695940B4BA330459E5084098427552E4695940B864B05D95E508405E4946D7E6695940B05DF9C7C2E5084084643696E969594085024484DFE5084086184274EC69594049D5DD77EAE5084025E13355EF695940499C0937E3E5084018B7B91CF269594002402309CAE50840F8AD7BAFF469594065AFE1E59FE5084052F528F4F66959402CC9D16B66E5084072E670D4F869594071F567D01FE50840A48CDE3DFA695940D42D45CACEE4084051388E22FB6959408D3E857676E40840B722B679FB695940C1DF1C3A1AE408401EE2FC3FFB6959401B0375A0BDE30840315C9A77FA6959409CD98B3864E3084073F24128F96959405F9EF27111E30840A4BFD65EF7695940BA8C007BC8E208403C1ED680F4695940CD5CC07B68E20840,8271,277025407712,0,1,0,2140,8256,0/2140/28990,trunk,1,1.26832633544177e-05
0103000020E610000001000000260000009010AB7FBB6A59405D04D97386550740A4A1AEC8A66A5940E02D6D85185B07401CC8E7D2A56A59404ED43C1E705B07405B50D469A56A59400D69D40ECC5B0740FDFA7D91A56A59402504B4CE285C0740D0985E48A66A5940A76564CD825C0740DC086F87A76A594046D28795D65C0740CC5B6C42A96A5940AC56E0EE205D0740A3745068AB6A594047B3FCFD5E5D0740F483F9E3AD6A5940114E54608E5D0740F8EDF99CB06A59401C9FBD43AD5D0740FE9D8878B36A594061435878BA5D0740D68A885AB66A59409E783A7CB55D0740A74B9D26B96A59401D216F809E5D0740F21B42C1BB6A5940C9341367765D0740DC95D810BE6A5940322EA5BA3E5D074036BBA4FEBF6A594003F4DB9EF95C0740D59DAC77C16A594001689ABBA95C07404D22C278D66A594056E926BB03570740125FFDFDD66A5940777A1316DB560740D191753CDA6A5940DFB8E415B8550740ABB694F0DA6A5940B07BCF005E5507405EDC6715DB6A5940DBB1443C0155074000C084A9DA6A59402687E858A5540740AAC710B1D96A594084BDB7DE4D54074004389835D86A594054644A2AFE5307409A45B045D66A59403E76C14BB9530740069E67F4D36A594042B6A4E88153074064EC8A58D16A5940163CD9215A5307404C8DC48BCE6A59405ED4B07E43530740EF10A0A9CB6A59408335E0DD3E530740243F7BCEC86A5940DAFBEF6C4C5307402C076F16C66A594019A27CA66B5307408E143B9CC36A594078B056579B53074043A83E78C16A5940E8B850AAD953074018D388BFBF6A59405C01473A2454074031480983BE6A5940847EAF29785407409010AB7FBB6A59405D04D97386550740,5932,197803393760,0,1,0,2140,5895,0/2140/6968,primary,1,8.96997590684576e-06
0103000020E6100000010000002E000000389150AAAE6A594033FDC3E69359074027C667ADA86A59400724CCC22B5B0740FDF8C5B4A76A59404059003B835B07407BFBB248A76A5940F9D5881DDF5B0740150D566DA76A5940B60270E23B5C074017C34621A86A5940FC240DF9955C0740C7E19A5DA96A59408A2217EBE95C07408B632A16AB6A59404FD0B37E345D0740D710073AAD6A594096B534D6725D07404B1023B4AF6A59405F05498CA25D07406A08206CB26A59408E698FCBC15D0740E9DC3E47B56A594086BE9F60CF5D074005D16629B86A5940374ADBC5CA5D074010F239F6BA6A5940EE378F28B45D0740972A2C92BD6A59406CD736678C5D0740A94492E3BF6A5940CDC3EE08555D0740EE709ED3C16A594057136D2E105D0740459E404FC36A5940DB71127DC05C07408B0CEB6FC96A594042D70A1D1F5B07404CC1298CC96A59406E253E2D155B0740CB9E0CB4C96A594034E448E40B5B0740755C65F5CB6A594005B60FC35E5A074040769575D66A59400A5DFD948F570740A65D37DDD66A59403B63942271570740ADC0FBF9DA6A59402E7B40431B5607408825E3BFDB6A5940043B88C5C1550740630712F7DB6A594088CDD42565550740D287699DDB6A5940A6F15FF30855074056B75BB6DA6A5940439030B9B054074031AFC94AD96A5940E38B3FDB5F5407409936AC68D76A5940A0C81C7519540740D24E8A22D56A5940FA8E5C3BE053074046EEC28ED26A5940470CFA60B6530740CBEBB0C6CF6A59408BC5B4819D530740138FB1E5CC6A5940BCD33D92965307400C5C1708CA6A59402E95D0D6A15307408571134AC76A5940C25893E0BE5307401D30A0C6C46A594023D2D991EC530740EFD17796C26A59408E721F2929540740042621CFC06A594073A94D5272540740D2C81B82BF6A59401C1EA43DC55407402679EA94BB6A5940470385A90B560740699EDB2AB16A5940019B17EBD458074021401D10B16A5940B1F6D563DE58074091901FEAB06A5940572DD73BE7580740389150AAAE6A594033FDC3E693590740,972,27783086816,0,1,0,2140,828,"0/2140/7007, 0/2140/6983, 0/2140/6965",primary,1,9.23090628104539e-06
0103000020E610000001000000260000007EC5F183BF6A594045908E7EEB5307401778984FBE6A5940B6406EAB8A540740DFA1FFE7BD6A59406671C7A2E65407401A082711BE6A5940B65FFF5F4355074019D079C9BE6A594003EAB8529D550740339FE209C06A594006090C06F1550740264A11C6C16A59402F8D87423B560740FAF7F3ECC36A5940E22BD62D79560740AE105F69C66A5940C187CF66A85607408D83DD22C96A5940B913E11CC7560740FC63A1FECB6A5940EB81E821D4560740899D8BE0CE6A5940E61AD0F5CE560740DE9C40ACD16A5940C3C47ACBB75607408D4B3F46D46A59409750CF868F56074027A6EF94D66A59401D4FF6B35756074071869E81D86A5940699A207812560740B9F45CF9D96A5940C45E6C7CC25507404D6BBAEDDA6A59400547B8D36A55074030550C4EDC6A5940CFD29CF3B4540740184E0394DC6A59405536121E875407400F25E875E16A59405F22F69E2E500740A0A50295E16A5940583DF5D1D14F0740D1FB7523E16A5940179E350A764F074041429F25E06A59403D62A4CE1E4F07409AB93FA5DE6A594038847179CF4E0740A4D01CB1DC6A5940142615178B4E07400CD36E5CDA6A5940EB6E5148544E074056D423BED76A5940190958282D4E0740411BFEEFD46A5940D8971138174E074099B8960DD26A59406CFD524F134E07406B064E33CF6A594008F89194214E07407D7E347DCC6A594041B16A7B414E074063A2F605CA6A5940E8CD04CA714E07402391D6E5C76A5940D9EE22A5B04E07403E60BD31C66A59405AFF65A2FB4E0740D1636DFAC46A5940AAA810E04F4F0740CE4DDD4BC46A5940C3236121AA4F07407EC5F183BF6A594045908E7EEB530740,5931,197769839328,0,1,0,2140,5894,0/2140/6947,primary,1,1.15713001560252e-05
0103000020E6100000010000002B000000E5ED3DCFC26A5940BAA1DAF778520740AEE4CF35C06A5940C016FE4B8054074057BA6508C06A59409E872A01DD540740EF45C46BC06A594059355E0B39550740D5F3195CC16A5940E21E1DE1905507404B5F2AD0C26A59400A5D4922E1550740142FA9B9C46A5940E85858B926560740EFBFC605C76A5940EE53AAF95E5607400A35E99DC96A594061BED9B987560740C1D18A68CC6A59407684FF689F560740F410354ACF6A59407B181B1EA5560740C7D38E26D26A59409FA906A1985607406B4573E1D46A594049729F6C7A5607404ABC0660D76A594076E70CAA4B56074080F4BE89D96A5940744055250E560740317C5449DB6A594072B3AF3BC45507409C0A948DDC6A5940CE5542C4705507408FB6074ADD6A59407C7230F416550740D0551DE9DF6A59400191C8340B5307406AD74FEBDF6A594070487CB806530740D464C6F3DF6A59406905B35A02530740F30C44D6E06A594022CB8C7A395207408A8955D6E06A59403C7CFB46395207401C66B6D6E06A594092F3D214395207401A015415E36A59409D1AF7533850074088E82B34E36A59407CD39C86DB4F074047625DC2E26A5940A98E27C07F4F0740E41048C4E16A5940BEB77787284F0740D39CAF43E06A5940BAF2A036D94E0740D4A45B4FDE6A5940A37DF0D9944E0740335786FADB6A5940D9B3F0115E4E0740384A1F5CD96A59403AB190F9364E0740A3D8E98DD66A594086566E11214E0740EAAD7FABD36A5940F46E0E311D4E0740753F41D1D06A59400861947E2B4E074014A23E1BCE6A594022E84A6D4B4E0740E57523A4CB6A59405E450CC37B4E0740B3843084C96A5940C9B954A4BA4E07400D284DD0C76A59401B8988A6054F074080A23999C66A5940FFC1B9E7594F07402753EAEAC56A5940FAED032BB44F074097AC83ACC36A5940609B2AB9B4510740E5ED3DCFC26A5940BAA1DAF778520740,971,27749532384,0,1,0,2140,827,"0/2140/6962, 0/2140/6956, 0/2140/6959",primary,1,1.19171737814076e-05
0103000020E6100000010000003B000000125D4691576B5940966DCC232AC90640E55615BB4F6B5940AB46A1C08BC90640E54C6E99466B5940004C3C1BF5C9064096D983E23E6B59405E278EEF32CA0640122DBAFC2C6B59409F2E7C78BCCA0640B99D63951A6B59402A80F27F11CB06402A286248086B594028CCB7DF2ECB064039E0CA4FF96A5940EC5A93E21CCB0640D7DE3E92EC6A5940C9C5EDE4F0CA06408EDF41AFE96A59402C305715F0CA0640F6AD35D9E66A594061846F6801CB06400617012CE46A59400425C73324CB06405F1CF9C1E16A594063C0102157CB0640BBE6DDB2DF6A5940C1C6483B98CB06406C1DF112DE6A5940834AF601E5CB0640A09D2EF2DC6A59409EE2C7813ACC06400F3AAF5BDC6A59409A6D9A7195CC0640458E3B55DC6A5940C425CC52F2CC0640A71713DFDC6A594031049E934DCD06402BC4E9F3DD6A5940CE3451B2A3CD0640EE0E1C89DF6A5940DA22A75FF1CD0640EDA9178FE16A594070B1709F33CE06405DAFF4F1E36A59403A4BECE567CE06406177399AE66A5940C9DCD1308CCE0640728BC16DE96A5940FF4E161B9FCE06401959C2ADF66A5940B16A04DBCCCE0640D03151B3F76A59409B5DF73ACFCE0640B51352D3076B59402565DF9AE2CE064052DAD31B096B59407112B558E2CE06409FC2D4BB1C6B5940A52A95D8C2CE0640A73BD6171E6B59407F58B29FBECE064072F1D6D7316B5940E717905F63CE0640039DBB2B336B5940A80DF5385BCE06402612BCCB456B59404D88D318CCCD06400F3933EF456B594054047102CBCD0640BD6B336F4E6B5940AEAD61E286CD0640360775D84F6B59402AF55B2079CD0640571F75D8596B594006C149C005CD0640EA2EF8305A6B59402DFD9F9A01CD0640683BF8B0626B5940BA8D90BA97CC0640B20DB0A8636B59402FFD8E608ACC0640AE02B0E86B6B5940804780200DCC064062E2E7626E6B5940A07AD372DDCB06406923EE86706B594017F0A2229FCB0640665BB33F726B5940E798F79454CB0640134A477C736B59405C2A45A700CB06403A7C7F30746B594066723A93A6CA064096FA6E55746B59404F5806CF49CA0640466BAAE9736B594077B249EBEDC90640B90756F1726B594005F8047096C90640D1DDFC75716B5940AED3DAB946C9064026ED32866F6B59402559FDD801C906401ABC05356D6B5940BB390B73CAC806409CE740996A6B5940F46E05A9A2C806408FE18DCC676B59402F885D028CC80640E37B77EA646B5940CCA6EA5D87C80640EAF35A0F626B5940912759E994C8064078E750575F6B5940443B691FB4C80640125D4691576B5940966DCC232AC90640,340,6274695904,0,1,0,2140,187,0/2140/1359,motorway,2,9.90932633171301e-06
